EVENT_ID,TARGET_LEVEL,TARGET_ID,IMPACT_DIRECTION,DEMAND_MULTIPLIER,IMPACT_STRENGTH,APPLY_MODE
EV094,SUBCATEGORY,SUBCAT-0063,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV094,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV094,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV094,CATEGORY,CAT-015,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV094,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV094,SUBCATEGORY,SUBCAT-0077,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV095,SUBCATEGORY,SUBCAT-0032,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV095,CATEGORY,CAT-023,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV095,CATEGORY,CAT-066,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV095,CATEGORY,CAT-031,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV096,CATEGORY,CAT-065,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV096,SUBCATEGORY,SUBCAT-0032,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV096,CATEGORY,CAT-031,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV096,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV096,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV096,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV096,CATEGORY,CAT-015,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV097,CATEGORY,CAT-025,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV097,SUBCATEGORY,SUBCAT-0161,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV097,SUBCATEGORY,SUBCAT-0133,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV097,CATEGORY,CAT-021,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV098,CATEGORY,CAT-039,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV098,SUBCATEGORY,SUBCAT-0133,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV098,CATEGORY,CAT-067,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV099,SUBCATEGORY,SUBCAT-0117,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV099,CATEGORY,CAT-036,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV099,CATEGORY,CAT-058,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV100,SUBCATEGORY,SUBCAT-0181,POSITIVE,2.6,HIGH,MULTIPLICATIVE
EV100,SUBCATEGORY,SUBCAT-0138,POSITIVE,2.6,HIGH,MULTIPLICATIVE
EV100,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.6,HIGH,MULTIPLICATIVE
EV100,CATEGORY,CAT-028,POSITIVE,2.6,HIGH,MULTIPLICATIVE
EV100,SUBCATEGORY,SUBCAT-0121,POSITIVE,2.6,HIGH,MULTIPLICATIVE
EV100,CATEGORY,CAT-036,POSITIVE,2.6,HIGH,MULTIPLICATIVE
EV101,SUBCATEGORY,SUBCAT-0031,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV101,SUBCATEGORY,SUBCAT-0082,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV101,SUBCATEGORY,SUBCAT-0032,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV101,SUBCATEGORY,SUBCAT-0037,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV101,CATEGORY,CAT-009,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV101,SUBCATEGORY,SUBCAT-0126,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV102,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV102,SUBCATEGORY,SUBCAT-0119,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV102,SUBCATEGORY,SUBCAT-0063,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV103,CATEGORY,CAT-039,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV103,CATEGORY,CAT-009,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV103,CATEGORY,CAT-031,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV103,SUBCATEGORY,SUBCAT-0032,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV104,CATEGORY,CAT-039,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV104,SUBCATEGORY,SUBCAT-0020,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV104,SUBCATEGORY,SUBCAT-0097,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV104,CATEGORY,CAT-015,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV104,CATEGORY,CAT-036,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV105,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV105,CATEGORY,CAT-009,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV105,CATEGORY,CAT-048,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV105,SUBCATEGORY,SUBCAT-0105,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV105,SUBCATEGORY,SUBCAT-0009,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV105,SUBCATEGORY,SUBCAT-0173,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV105,SUBCATEGORY,SUBCAT-0032,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0032,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0082,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0031,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-031,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-039,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0020,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0097,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-015,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-036,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-001,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-002,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-003,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0126,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,SUBCATEGORY,SUBCAT-0062,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV106,CATEGORY,CAT-018,POSITIVE,4.5,HIGH,MULTIPLICATIVE
EV107,CATEGORY,CAT-026,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV107,SUBCATEGORY,SUBCAT-0102,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV107,SUBCATEGORY,SUBCAT-0058,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV107,SUBCATEGORY,SUBCAT-0059,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV107,CATEGORY,CAT-016,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV107,SUBCATEGORY,SUBCAT-0032,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV107,SUBCATEGORY,SUBCAT-0173,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-031,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,SUBCATEGORY,SUBCAT-0031,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,SUBCATEGORY,SUBCAT-0032,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-001,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-002,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-003,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,SUBCATEGORY,SUBCAT-0055,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,SUBCATEGORY,SUBCAT-0081,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,SUBCATEGORY,SUBCAT-0193,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-021,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-039,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV108,CATEGORY,CAT-009,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV109,SUBCATEGORY,SUBCAT-0082,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV109,SUBCATEGORY,SUBCAT-0031,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV109,SUBCATEGORY,SUBCAT-0126,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV109,SUBCATEGORY,SUBCAT-0020,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV109,SUBCATEGORY,SUBCAT-0097,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV109,CATEGORY,CAT-015,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV109,CATEGORY,CAT-067,POSITIVE,4.0,HIGH,MULTIPLICATIVE
EV110,SUBCATEGORY,SUBCAT-0082,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV110,SUBCATEGORY,SUBCAT-0031,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV110,SUBCATEGORY,SUBCAT-0020,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV110,SUBCATEGORY,SUBCAT-0097,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV110,CATEGORY,CAT-015,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV110,CATEGORY,CAT-064,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV111,SUBCATEGORY,SUBCAT-0082,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV111,SUBCATEGORY,SUBCAT-0009,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV111,SUBCATEGORY,SUBCAT-0173,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV112,CATEGORY,CAT-023,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV112,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV112,SUBCATEGORY,SUBCAT-0009,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV112,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV113,SUBCATEGORY,SUBCAT-0119,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV113,CATEGORY,CAT-023,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV113,SUBCATEGORY,SUBCAT-0009,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV113,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV113,CATEGORY,CAT-066,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,CATEGORY,CAT-065,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,SUBCATEGORY,SUBCAT-0031,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,CATEGORY,CAT-012,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,CATEGORY,CAT-064,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,SUBCATEGORY,SUBCAT-0094,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,SUBCATEGORY,SUBCAT-0095,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV114,CATEGORY,CAT-029,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV115,CATEGORY,CAT-039,POSITIVE,3.3,HIGH,MULTIPLICATIVE
EV115,SUBCATEGORY,SUBCAT-0037,POSITIVE,3.3,HIGH,MULTIPLICATIVE
EV115,CATEGORY,CAT-009,POSITIVE,3.3,HIGH,MULTIPLICATIVE
EV115,CATEGORY,CAT-025,POSITIVE,3.3,HIGH,MULTIPLICATIVE
EV115,CATEGORY,CAT-031,POSITIVE,3.3,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-015,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0133,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-021,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-009,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0170,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-033,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-036,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-037,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-058,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,CATEGORY,CAT-065,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0055,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0081,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV116,SUBCATEGORY,SUBCAT-0193,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV117,SUBCATEGORY,SUBCAT-0020,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,SUBCATEGORY,SUBCAT-0097,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-015,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,SUBCATEGORY,SUBCAT-0117,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-036,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,SUBCATEGORY,SUBCAT-0133,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-021,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,SUBCATEGORY,SUBCAT-0037,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-009,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,SUBCATEGORY,SUBCAT-0170,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-033,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-037,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-058,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV117,CATEGORY,CAT-007,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV118,SUBCATEGORY,SUBCAT-0054,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV118,SUBCATEGORY,SUBCAT-0117,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV118,CATEGORY,CAT-058,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV118,CATEGORY,CAT-036,POSITIVE,3.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-001,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-002,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-003,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-025,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,SUBCATEGORY,SUBCAT-0055,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,SUBCATEGORY,SUBCAT-0081,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,SUBCATEGORY,SUBCAT-0193,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-021,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-009,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV119,CATEGORY,CAT-007,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV120,SUBCATEGORY,SUBCAT-0126,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV120,CATEGORY,CAT-004,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV120,CATEGORY,CAT-037,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV120,CATEGORY,CAT-045,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV120,CATEGORY,CAT-065,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV120,SUBCATEGORY,SUBCAT-0097,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV120,CATEGORY,CAT-015,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0117,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,CATEGORY,CAT-015,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0055,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0081,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,SUBCATEGORY,SUBCAT-0193,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV121,CATEGORY,CAT-021,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV122,CATEGORY,CAT-010,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV122,SUBCATEGORY,SUBCAT-0034,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV123,SUBCATEGORY,SUBCAT-0072,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,CATEGORY,CAT-031,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,CATEGORY,CAT-065,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,SUBCATEGORY,SUBCAT-0031,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,SUBCATEGORY,SUBCAT-0029,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,CATEGORY,CAT-008,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,SUBCATEGORY,SUBCAT-0133,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,CATEGORY,CAT-021,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV123,SUBCATEGORY,SUBCAT-0117,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV124,CATEGORY,CAT-031,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,SUBCATEGORY,SUBCAT-0031,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,CATEGORY,CAT-064,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,CATEGORY,CAT-009,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,SUBCATEGORY,SUBCAT-0055,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,SUBCATEGORY,SUBCAT-0081,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,SUBCATEGORY,SUBCAT-0193,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV124,CATEGORY,CAT-021,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV125,CATEGORY,CAT-065,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,SUBCATEGORY,SUBCAT-0094,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,SUBCATEGORY,SUBCAT-0095,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,CATEGORY,CAT-029,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,CATEGORY,CAT-012,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV125,CATEGORY,CAT-015,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-031,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-065,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,SUBCATEGORY,SUBCAT-0031,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,SUBCATEGORY,SUBCAT-0029,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-008,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-010,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-001,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-002,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-003,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,SUBCATEGORY,SUBCAT-0037,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,CATEGORY,CAT-009,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,SUBCATEGORY,SUBCAT-0126,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV126,SUBCATEGORY,SUBCAT-0117,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV127,CATEGORY,CAT-007,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV127,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV127,CATEGORY,CAT-001,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV127,CATEGORY,CAT-002,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV127,CATEGORY,CAT-003,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV127,CATEGORY,CAT-025,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV127,SUBCATEGORY,SUBCAT-0189,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV128,SUBCATEGORY,SUBCAT-0117,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,CATEGORY,CAT-010,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,CATEGORY,CAT-059,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,SUBCATEGORY,SUBCAT-0031,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,SUBCATEGORY,SUBCAT-0133,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,CATEGORY,CAT-021,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,CATEGORY,CAT-009,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV128,SUBCATEGORY,SUBCAT-0077,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV129,CATEGORY,CAT-010,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,CATEGORY,CAT-059,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,SUBCATEGORY,SUBCAT-0117,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,SUBCATEGORY,SUBCAT-0133,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,CATEGORY,CAT-021,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,CATEGORY,CAT-009,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV129,CATEGORY,CAT-031,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-001,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-002,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-003,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-025,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-015,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-036,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-028,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-037,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,SUBCATEGORY,SUBCAT-0161,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,SUBCATEGORY,SUBCAT-0055,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,SUBCATEGORY,SUBCAT-0081,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,SUBCATEGORY,SUBCAT-0193,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV130,CATEGORY,CAT-021,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV131,CATEGORY,CAT-039,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV131,CATEGORY,CAT-009,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV131,CATEGORY,CAT-025,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV131,CATEGORY,CAT-031,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV131,SUBCATEGORY,SUBCAT-0037,POSITIVE,3.5,HIGH,MULTIPLICATIVE
EV132,SUBCATEGORY,SUBCAT-0077,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV132,SUBCATEGORY,SUBCAT-0192,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV132,SUBCATEGORY,SUBCAT-0051,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV132,CATEGORY,CAT-028,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV132,CATEGORY,CAT-044,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
