PRODUCT_ID,FAMILY_ID,PRODUCT_NAME,BRAND_ID,MANUFACTURER_ID,PRODUCT_TYPE
PRD-02045,FAM-00818,Nails - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02046,FAM-00818,Nails - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02047,FAM-00819,Bolts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02048,FAM-00819,Bolts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02049,FAM-00820,Nuts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02050,FAM-00820,Nuts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02051,FAM-00821,Washers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02052,FAM-00821,Washers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02053,FAM-00822,Anchors - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02054,FAM-00822,Anchors - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02055,FAM-00823,Glue - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02056,FAM-00823,Glue - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02057,FAM-00824,Epoxy - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02058,FAM-00824,Epoxy - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02059,FAM-00825,Sealants - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02060,FAM-00825,Sealants - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02061,FAM-00826,Tapes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02062,FAM-00826,Tapes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02063,FAM-00827,Gloves - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02064,FAM-00827,Gloves - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02065,FAM-00828,Goggles - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02066,FAM-00828,Goggles - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02067,FAM-00829,Masks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02068,FAM-00829,Masks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02069,FAM-00830,Helmets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02070,FAM-00830,Helmets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02071,FAM-00831,Ear protection - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02072,FAM-00831,Ear protection - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02073,FAM-00832,Pain relief - Standard,Brand X,Manufacturer Direct,Standard
PRD-02074,FAM-00832,Pain relief - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02075,FAM-00833,Cold/cough products - Standard,Brand X,Manufacturer Direct,Standard
PRD-02076,FAM-00833,Cold/cough products - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02077,FAM-00834,Antacids - Standard,Brand X,Manufacturer Direct,Standard
PRD-02078,FAM-00834,Antacids - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02079,FAM-00835,Digestive aids - Standard,Brand X,Manufacturer Direct,Standard
PRD-02080,FAM-00835,Digestive aids - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02081,FAM-00836,First-aid products - Standard,Brand X,Manufacturer Direct,Standard
PRD-02082,FAM-00836,First-aid products - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02083,FAM-00837,Bandages - Standard,Brand X,Manufacturer Direct,Standard
PRD-02084,FAM-00837,Bandages - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02085,FAM-00838,Gauze - Standard,Brand X,Manufacturer Direct,Standard
PRD-02086,FAM-00838,Gauze - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02087,FAM-00839,Thermometers - Standard,Brand X,Manufacturer Direct,Standard
PRD-02088,FAM-00839,Thermometers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02089,FAM-00840,Masks - Standard,Brand X,Manufacturer Direct,Standard
PRD-02090,FAM-00840,Masks - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02091,FAM-00841,Gloves - Standard,Brand X,Manufacturer Direct,Standard
PRD-02092,FAM-00841,Gloves - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02093,FAM-00842,Digital blood pressure monitors - Standard,Brand X,Manufacturer Direct,Standard
PRD-02094,FAM-00842,Digital blood pressure monitors - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02095,FAM-00843,Glucose monitors - Standard,Brand X,Manufacturer Direct,Standard
PRD-02096,FAM-00843,Glucose monitors - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02097,FAM-00844,Heating pads - Standard,Brand X,Manufacturer Direct,Standard
PRD-02098,FAM-00844,Heating pads - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02099,FAM-00845,Supports/braces - Standard,Brand X,Manufacturer Direct,Standard
PRD-02100,FAM-00845,Supports/braces - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02101,FAM-00846,Vitamins - Standard,Brand X,Manufacturer Direct,Standard
PRD-02102,FAM-00846,Vitamins - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02103,FAM-00847,Minerals - Standard,Brand X,Manufacturer Direct,Standard
PRD-02104,FAM-00847,Minerals - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02105,FAM-00848,Nutritional products - Standard,Brand X,Manufacturer Direct,Standard
PRD-02106,FAM-00848,Nutritional products - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02107,FAM-00849,Oral rehydration products - Standard,Brand X,Manufacturer Direct,Standard
PRD-02108,FAM-00849,Oral rehydration products - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02109,FAM-00850,Protein products - Standard,Brand X,Manufacturer Direct,Standard
PRD-02110,FAM-00850,Protein products - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02111,FAM-00851,Wellness beverages - Standard,Brand X,Manufacturer Direct,Standard
PRD-02112,FAM-00851,Wellness beverages - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02113,FAM-00852,Paints - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02114,FAM-00852,Paints - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02115,FAM-00853,Brushes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02116,FAM-00853,Brushes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02117,FAM-00854,Canvas - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02118,FAM-00854,Canvas - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02119,FAM-00855,Sketchbooks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02120,FAM-00855,Sketchbooks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02121,FAM-00856,Drawing pencils - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02122,FAM-00856,Drawing pencils - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02123,FAM-00857,Charcoal - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02124,FAM-00857,Charcoal - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02125,FAM-00858,Easels - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02126,FAM-00858,Easels - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02127,FAM-00859,Glue - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02128,FAM-00859,Glue - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02129,FAM-00860,Craft paper - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02130,FAM-00860,Craft paper - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02131,FAM-00861,Beads - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02132,FAM-00861,Beads - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02133,FAM-00862,Threads - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02134,FAM-00862,Threads - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02135,FAM-00863,Scissors - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02136,FAM-00863,Scissors - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02137,FAM-00864,Cutting tools - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02138,FAM-00864,Cutting tools - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02139,FAM-00865,Craft kits - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02140,FAM-00865,Craft kits - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02141,FAM-00866,Model kits - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02142,FAM-00866,Model kits - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02143,FAM-00867,Woodcraft kits - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02144,FAM-00867,Woodcraft kits - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02145,FAM-00868,Miniature kits - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02146,FAM-00868,Miniature kits - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02147,FAM-00869,Stamps - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02148,FAM-00869,Stamps - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02149,FAM-00870,Coins - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02150,FAM-00870,Coins - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02151,FAM-00871,Trading cards - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02152,FAM-00871,Trading cards - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02153,FAM-00872,Memorabilia - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02154,FAM-00872,Memorabilia - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02155,FAM-00873,Figurines - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02156,FAM-00873,Figurines - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02157,FAM-00874,Refrigerators - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02158,FAM-00874,Refrigerators - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02159,FAM-00874,Refrigerators - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02160,FAM-00874,Refrigerators - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02161,FAM-00875,Freezers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02162,FAM-00875,Freezers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02163,FAM-00875,Freezers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02164,FAM-00875,Freezers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02165,FAM-00876,Microwave ovens - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02166,FAM-00876,Microwave ovens - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02167,FAM-00876,Microwave ovens - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02168,FAM-00876,Microwave ovens - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02169,FAM-00877,OTGs - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02170,FAM-00877,OTGs - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02171,FAM-00877,OTGs - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02172,FAM-00877,OTGs - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02173,FAM-00878,Electric ovens - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02174,FAM-00878,Electric ovens - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02175,FAM-00878,Electric ovens - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02176,FAM-00878,Electric ovens - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02177,FAM-00879,Air fryers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02178,FAM-00879,Air fryers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02179,FAM-00879,Air fryers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02180,FAM-00879,Air fryers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02181,FAM-00880,Mixers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02182,FAM-00880,Mixers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02183,FAM-00880,Mixers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02184,FAM-00880,Mixers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02185,FAM-00881,Blenders - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02186,FAM-00881,Blenders - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02187,FAM-00881,Blenders - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02188,FAM-00881,Blenders - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02189,FAM-00882,Food processors - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02190,FAM-00882,Food processors - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02191,FAM-00882,Food processors - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02192,FAM-00882,Food processors - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02193,FAM-00883,Juicers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02194,FAM-00883,Juicers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02195,FAM-00883,Juicers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02196,FAM-00883,Juicers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02197,FAM-00884,Toasters - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02198,FAM-00884,Toasters - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02199,FAM-00884,Toasters - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02200,FAM-00884,Toasters - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02201,FAM-00885,Sandwich makers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02202,FAM-00885,Sandwich makers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02203,FAM-00885,Sandwich makers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02204,FAM-00885,Sandwich makers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02205,FAM-00886,Coffee machines - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02206,FAM-00886,Coffee machines - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02207,FAM-00886,Coffee machines - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02208,FAM-00886,Coffee machines - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02209,FAM-00887,Kettles - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02210,FAM-00887,Kettles - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02211,FAM-00887,Kettles - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02212,FAM-00887,Kettles - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02213,FAM-00888,Rice cookers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02214,FAM-00888,Rice cookers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02215,FAM-00888,Rice cookers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02216,FAM-00888,Rice cookers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02217,FAM-00889,Induction cooktops - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02218,FAM-00889,Induction cooktops - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02219,FAM-00889,Induction cooktops - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02220,FAM-00889,Induction cooktops - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02221,FAM-00890,Dishwashers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02222,FAM-00890,Dishwashers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02223,FAM-00890,Dishwashers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02224,FAM-00890,Dishwashers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02225,FAM-00891,Washing machines - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02226,FAM-00891,Washing machines - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02227,FAM-00891,Washing machines - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02228,FAM-00891,Washing machines - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02229,FAM-00892,Dryers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02230,FAM-00892,Dryers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02231,FAM-00892,Dryers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02232,FAM-00892,Dryers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02233,FAM-00893,Steamers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02234,FAM-00893,Steamers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02235,FAM-00893,Steamers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02236,FAM-00893,Steamers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02237,FAM-00894,Irons - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02238,FAM-00894,Irons - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02239,FAM-00894,Irons - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02240,FAM-00894,Irons - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02241,FAM-00895,Air conditioners - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02242,FAM-00895,Air conditioners - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02243,FAM-00895,Air conditioners - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02244,FAM-00895,Air conditioners - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02245,FAM-00896,Fans - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02246,FAM-00896,Fans - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02247,FAM-00896,Fans - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02248,FAM-00896,Fans - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02249,FAM-00897,Air coolers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02250,FAM-00897,Air coolers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02251,FAM-00897,Air coolers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02252,FAM-00897,Air coolers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02253,FAM-00898,Heaters - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02254,FAM-00898,Heaters - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02255,FAM-00898,Heaters - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02256,FAM-00898,Heaters - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02257,FAM-00899,Air purifiers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02258,FAM-00899,Air purifiers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02259,FAM-00899,Air purifiers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02260,FAM-00899,Air purifiers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02261,FAM-00900,Humidifiers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02262,FAM-00900,Humidifiers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02263,FAM-00900,Humidifiers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02264,FAM-00900,Humidifiers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02265,FAM-00901,Dehumidifiers - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-02266,FAM-00901,Dehumidifiers - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-02267,FAM-00901,Dehumidifiers - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-02268,FAM-00901,Dehumidifiers - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-02269,FAM-00902,Curtains - Standard,DecorBrand,Manufacturer Direct,Standard
PRD-02270,FAM-00902,Curtains - Standard,HomeTextiles,Manufacturer Direct,Standard
PRD-02271,FAM-00903,Bedsheets - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02272,FAM-00903,Bedsheets - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02273,FAM-00904,Pillow covers - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02274,FAM-00904,Pillow covers - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02275,FAM-00905,Blankets - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02276,FAM-00905,Blankets - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02277,FAM-00906,Quilts - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02278,FAM-00906,Quilts - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02279,FAM-00907,Comforters - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02280,FAM-00907,Comforters - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02281,FAM-00908,Duvets - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02282,FAM-00908,Duvets - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02283,FAM-00909,Towels - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02284,FAM-00909,Towels - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02285,FAM-00910,Tablecloths - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02286,FAM-00910,Tablecloths - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02287,FAM-00911,Napkins - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02288,FAM-00911,Napkins - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02289,FAM-00912,Carpets - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02290,FAM-00912,Carpets - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02291,FAM-00913,Rugs - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02292,FAM-00913,Rugs - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02293,FAM-00914,Mats - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02294,FAM-00914,Mats - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02295,FAM-00915,Door mats - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02296,FAM-00915,Door mats - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02297,FAM-00916,Wall art - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02298,FAM-00916,Wall art - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02299,FAM-00917,Paintings - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02300,FAM-00917,Paintings - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02301,FAM-00918,Mirrors - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02302,FAM-00918,Mirrors - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02303,FAM-00919,Vases - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02304,FAM-00919,Vases - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02305,FAM-00920,Figurines - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02306,FAM-00920,Figurines - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02307,FAM-00921,Sculptures - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02308,FAM-00921,Sculptures - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02309,FAM-00922,Decorative boxes - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02310,FAM-00922,Decorative boxes - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02311,FAM-00923,Clocks - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02312,FAM-00923,Clocks - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02313,FAM-00924,Candles - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02314,FAM-00924,Candles - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02315,FAM-00925,Candle holders - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02316,FAM-00925,Candle holders - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02317,FAM-00926,Cushions - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02318,FAM-00926,Cushions - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02319,FAM-00927,Throws - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02320,FAM-00927,Throws - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02321,FAM-00928,Poufs - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02322,FAM-00928,Poufs - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02323,FAM-00929,Beanbags - Standard,HomeBrand X,Manufacturer Direct,Standard
PRD-02324,FAM-00929,Beanbags - Standard,HomeBrand Y,Manufacturer Direct,Standard
PRD-02325,FAM-00930,Detergent - Standard,CleanBrand,Manufacturer Direct,Standard
PRD-02326,FAM-00930,Detergent - Standard,WashPro,Manufacturer Direct,Standard
PRD-02327,FAM-00931,Fabric softener - Standard,Brand X,Manufacturer Direct,Standard
PRD-02328,FAM-00931,Fabric softener - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02329,FAM-00932,Stain remover - Standard,Brand X,Manufacturer Direct,Standard
PRD-02330,FAM-00932,Stain remover - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02331,FAM-00933,Bleach - Standard,Brand X,Manufacturer Direct,Standard
PRD-02332,FAM-00933,Bleach - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02333,FAM-00934,Laundry pods - Standard,Brand X,Manufacturer Direct,Standard
PRD-02334,FAM-00934,Laundry pods - Standard,Brand Y,Manufacturer Direct,Standard
