SKU_ID,PRODUCT_ID,SKU_NAME,BASE_UNIT_COST,BASE_RETAIL_PRICE,UNIT_OF_MEASURE,PACK_SIZE,SHELF_LIFE_DAYS,PERISHABILITY_TIER,DEMAND_VOLATILITY,SEASONALITY_PROFILE,WEATHER_SENSITIVITY,FESTIVAL_AFFINITY,PROMOTION_SENSITIVITY,PRICE_ELASTICITY,REGIONAL_AFFINITY
JEW-GEN-00440,PRD-02408,Brand Y Bracelets (S),45.84,71.05,Units,S,730,NON_PERISHABLE,0.299,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00441,PRD-02407,Brand X Bracelets (M),47.3,73.31,Units,M,730,NON_PERISHABLE,0.206,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00442,PRD-02408,Brand Y Bracelets (M),37.57,58.23,Units,M,730,NON_PERISHABLE,0.305,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00443,PRD-02407,Brand X Bracelets (L),12.74,19.75,Liters,L,730,NON_PERISHABLE,0.167,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00444,PRD-02408,Brand Y Bracelets (L),46.44,71.98,Liters,L,730,NON_PERISHABLE,0.296,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00445,PRD-02407,Brand X Bracelets (S),13.22,20.49,Units,S,730,NON_PERISHABLE,0.201,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00446,PRD-02408,Brand Y Bracelets (S),24.63,38.18,Units,S,730,NON_PERISHABLE,0.159,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00447,PRD-02407,Brand X Bracelets (M),22.12,34.29,Units,M,730,NON_PERISHABLE,0.226,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00448,PRD-02408,Brand Y Bracelets (M),26.45,41.0,Units,M,730,NON_PERISHABLE,0.286,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00449,PRD-02407,Brand X Bracelets (L),21.54,33.39,Liters,L,730,NON_PERISHABLE,0.081,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00450,PRD-02408,Brand Y Bracelets (L),18.74,29.05,Liters,L,730,NON_PERISHABLE,0.291,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00451,PRD-02407,Brand X Bracelets (S),48.61,75.35,Units,S,730,NON_PERISHABLE,0.214,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00452,PRD-02408,Brand Y Bracelets (S),26.85,41.62,Units,S,730,NON_PERISHABLE,0.271,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00453,PRD-02407,Brand X Bracelets (M),40.94,63.46,Units,M,730,NON_PERISHABLE,0.161,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00454,PRD-02408,Brand Y Bracelets (M),39.61,61.4,Units,M,730,NON_PERISHABLE,0.16,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00455,PRD-02407,Brand X Bracelets (L),37.47,58.08,Liters,L,730,NON_PERISHABLE,0.294,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00456,PRD-02408,Brand Y Bracelets (L),44.01,68.22,Liters,L,730,NON_PERISHABLE,0.246,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00457,PRD-02409,Brand X Bracelets (S),49.61,76.9,Units,S,730,NON_PERISHABLE,0.081,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00458,PRD-02410,Brand Y Bracelets (S),45.35,70.29,Units,S,730,NON_PERISHABLE,0.243,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00459,PRD-02409,Brand X Bracelets (M),16.75,25.96,Units,M,730,NON_PERISHABLE,0.307,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00460,PRD-02410,Brand Y Bracelets (M),14.13,21.9,Units,M,730,NON_PERISHABLE,0.274,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00461,PRD-02409,Brand X Bracelets (L),32.36,50.16,Liters,L,730,NON_PERISHABLE,0.183,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00462,PRD-02410,Brand Y Bracelets (L),32.51,50.39,Liters,L,730,NON_PERISHABLE,0.111,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00463,PRD-02409,Brand X Bracelets (S),48.41,75.04,Units,S,730,NON_PERISHABLE,0.318,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00464,PRD-02410,Brand Y Bracelets (S),36.74,56.95,Units,S,730,NON_PERISHABLE,0.309,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00465,PRD-02409,Brand X Bracelets (M),41.74,64.7,Units,M,730,NON_PERISHABLE,0.218,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00466,PRD-02410,Brand Y Bracelets (M),40.7,63.09,Units,M,730,NON_PERISHABLE,0.262,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00467,PRD-02409,Brand X Bracelets (L),35.66,55.27,Liters,L,730,NON_PERISHABLE,0.272,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00468,PRD-02410,Brand Y Bracelets (L),18.14,28.12,Liters,L,730,NON_PERISHABLE,0.256,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00469,PRD-02409,Brand X Bracelets (S),25.88,40.11,Units,S,730,NON_PERISHABLE,0.136,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00470,PRD-02410,Brand Y Bracelets (S),25.72,39.87,Units,S,730,NON_PERISHABLE,0.123,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00471,PRD-02409,Brand X Bracelets (M),31.83,49.34,Units,M,730,NON_PERISHABLE,0.18,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00472,PRD-02410,Brand Y Bracelets (M),42.14,65.32,Units,M,730,NON_PERISHABLE,0.126,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00473,PRD-02409,Brand X Bracelets (L),36.8,57.04,Liters,L,730,NON_PERISHABLE,0.246,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00474,PRD-02410,Brand Y Bracelets (L),42.43,65.77,Liters,L,730,NON_PERISHABLE,0.182,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00475,PRD-02409,Brand X Bracelets (S),38.48,59.64,Units,S,730,NON_PERISHABLE,0.081,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00476,PRD-02410,Brand Y Bracelets (S),48.14,74.62,Units,S,730,NON_PERISHABLE,0.23,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00477,PRD-02409,Brand X Bracelets (M),23.55,36.5,Units,M,730,NON_PERISHABLE,0.274,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00478,PRD-02410,Brand Y Bracelets (M),12.15,18.83,Units,M,730,NON_PERISHABLE,0.13,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00479,PRD-02409,Brand X Bracelets (L),14.68,22.75,Liters,L,730,NON_PERISHABLE,0.314,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00480,PRD-02410,Brand Y Bracelets (L),33.34,51.68,Liters,L,730,NON_PERISHABLE,0.152,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00481,PRD-02411,Brand X Bangles (S),28.84,44.7,Units,S,730,NON_PERISHABLE,0.208,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00482,PRD-02412,Brand Y Bangles (S),28.9,44.8,Units,S,730,NON_PERISHABLE,0.105,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00483,PRD-02411,Brand X Bangles (M),43.97,68.15,Units,M,730,NON_PERISHABLE,0.208,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00484,PRD-02412,Brand Y Bangles (M),16.61,25.75,Units,M,730,NON_PERISHABLE,0.162,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00485,PRD-02411,Brand X Bangles (L),30.96,47.99,Liters,L,730,NON_PERISHABLE,0.116,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00486,PRD-02412,Brand Y Bangles (L),16.84,26.1,Liters,L,730,NON_PERISHABLE,0.278,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00487,PRD-02411,Brand X Bangles (S),42.92,66.53,Units,S,730,NON_PERISHABLE,0.198,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00488,PRD-02412,Brand Y Bangles (S),20.47,31.73,Units,S,730,NON_PERISHABLE,0.305,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00489,PRD-02411,Brand X Bangles (M),12.88,19.96,Units,M,730,NON_PERISHABLE,0.261,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00490,PRD-02412,Brand Y Bangles (M),29.2,45.26,Units,M,730,NON_PERISHABLE,0.245,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00491,PRD-02411,Brand X Bangles (L),48.79,75.62,Liters,L,730,NON_PERISHABLE,0.253,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00492,PRD-02412,Brand Y Bangles (L),45.21,70.08,Liters,L,730,NON_PERISHABLE,0.31,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00493,PRD-02411,Brand X Bangles (S),12.15,18.83,Units,S,730,NON_PERISHABLE,0.318,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00494,PRD-02412,Brand Y Bangles (S),21.0,32.55,Units,S,730,NON_PERISHABLE,0.189,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00495,PRD-02411,Brand X Bangles (M),36.1,55.96,Units,M,730,NON_PERISHABLE,0.278,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00496,PRD-02412,Brand Y Bangles (M),18.82,29.17,Units,M,730,NON_PERISHABLE,0.277,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00497,PRD-02411,Brand X Bangles (L),13.39,20.75,Liters,L,730,NON_PERISHABLE,0.172,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00498,PRD-02412,Brand Y Bangles (L),30.11,46.67,Liters,L,730,NON_PERISHABLE,0.16,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00499,PRD-02411,Brand X Bangles (S),19.6,30.38,Units,S,730,NON_PERISHABLE,0.103,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00500,PRD-02412,Brand Y Bangles (S),39.14,60.67,Units,S,730,NON_PERISHABLE,0.096,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00501,PRD-02411,Brand X Bangles (M),21.38,33.14,Units,M,730,NON_PERISHABLE,0.253,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00502,PRD-02412,Brand Y Bangles (M),18.01,27.92,Units,M,730,NON_PERISHABLE,0.114,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00503,PRD-02411,Brand X Bangles (L),13.96,21.64,Liters,L,730,NON_PERISHABLE,0.252,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00504,PRD-02412,Brand Y Bangles (L),12.11,18.77,Liters,L,730,NON_PERISHABLE,0.282,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00505,PRD-02413,Brand X Bangles (S),44.67,69.24,Units,S,730,NON_PERISHABLE,0.198,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00506,PRD-02414,Brand Y Bangles (S),48.12,74.59,Units,S,730,NON_PERISHABLE,0.273,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00507,PRD-02413,Brand X Bangles (M),27.61,42.8,Units,M,730,NON_PERISHABLE,0.233,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00508,PRD-02414,Brand Y Bangles (M),11.17,17.31,Units,M,730,NON_PERISHABLE,0.21,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00509,PRD-02413,Brand X Bangles (L),15.61,24.2,Liters,L,730,NON_PERISHABLE,0.179,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00510,PRD-02414,Brand Y Bangles (L),48.95,75.87,Liters,L,730,NON_PERISHABLE,0.154,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00511,PRD-02413,Brand X Bangles (S),31.41,48.69,Units,S,730,NON_PERISHABLE,0.105,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00512,PRD-02414,Brand Y Bangles (S),24.85,38.52,Units,S,730,NON_PERISHABLE,0.317,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00513,PRD-02413,Brand X Bangles (M),37.31,57.83,Units,M,730,NON_PERISHABLE,0.169,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00514,PRD-02414,Brand Y Bangles (M),18.29,28.35,Units,M,730,NON_PERISHABLE,0.197,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00515,PRD-02413,Brand X Bangles (L),19.47,30.18,Liters,L,730,NON_PERISHABLE,0.124,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00516,PRD-02414,Brand Y Bangles (L),31.12,48.24,Liters,L,730,NON_PERISHABLE,0.102,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00517,PRD-02413,Brand X Bangles (S),30.11,46.67,Units,S,730,NON_PERISHABLE,0.285,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00518,PRD-02414,Brand Y Bangles (S),37.22,57.69,Units,S,730,NON_PERISHABLE,0.238,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00519,PRD-02413,Brand X Bangles (M),13.35,20.69,Units,M,730,NON_PERISHABLE,0.278,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00520,PRD-02414,Brand Y Bangles (M),29.25,45.34,Units,M,730,NON_PERISHABLE,0.258,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00521,PRD-02413,Brand X Bangles (L),35.43,54.92,Liters,L,730,NON_PERISHABLE,0.316,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00522,PRD-02414,Brand Y Bangles (L),42.05,65.18,Liters,L,730,NON_PERISHABLE,0.164,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00523,PRD-02413,Brand X Bangles (S),36.09,55.94,Units,S,730,NON_PERISHABLE,0.251,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00524,PRD-02414,Brand Y Bangles (S),49.72,77.07,Units,S,730,NON_PERISHABLE,0.272,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00525,PRD-02413,Brand X Bangles (M),12.03,18.65,Units,M,730,NON_PERISHABLE,0.259,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00526,PRD-02414,Brand Y Bangles (M),38.83,60.19,Units,M,730,NON_PERISHABLE,0.087,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00527,PRD-02413,Brand X Bangles (L),30.37,47.07,Liters,L,730,NON_PERISHABLE,0.157,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00528,PRD-02414,Brand Y Bangles (L),41.94,65.01,Liters,L,730,NON_PERISHABLE,0.083,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00529,PRD-02415,Brand X Rings (S),13.0,20.15,Units,S,730,NON_PERISHABLE,0.208,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00530,PRD-02416,Brand Y Rings (S),48.32,74.9,Units,S,730,NON_PERISHABLE,0.154,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00531,PRD-02415,Brand X Rings (M),38.86,60.23,Units,M,730,NON_PERISHABLE,0.175,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00532,PRD-02416,Brand Y Rings (M),24.53,38.02,Units,M,730,NON_PERISHABLE,0.192,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00533,PRD-02415,Brand X Rings (L),32.5,50.38,Liters,L,730,NON_PERISHABLE,0.307,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00534,PRD-02416,Brand Y Rings (L),19.3,29.92,Liters,L,730,NON_PERISHABLE,0.133,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00535,PRD-02415,Brand X Rings (S),47.82,74.12,Units,S,730,NON_PERISHABLE,0.315,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00536,PRD-02416,Brand Y Rings (S),48.77,75.59,Units,S,730,NON_PERISHABLE,0.082,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00537,PRD-02415,Brand X Rings (M),28.88,44.76,Units,M,730,NON_PERISHABLE,0.178,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00538,PRD-02416,Brand Y Rings (M),31.76,49.23,Units,M,730,NON_PERISHABLE,0.251,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00539,PRD-02415,Brand X Rings (L),41.64,64.54,Liters,L,730,NON_PERISHABLE,0.089,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00540,PRD-02416,Brand Y Rings (L),18.42,28.55,Liters,L,730,NON_PERISHABLE,0.291,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00541,PRD-02415,Brand X Rings (S),27.64,42.84,Units,S,730,NON_PERISHABLE,0.305,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00542,PRD-02416,Brand Y Rings (S),14.06,21.79,Units,S,730,NON_PERISHABLE,0.104,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00543,PRD-02415,Brand X Rings (M),16.59,25.71,Units,M,730,NON_PERISHABLE,0.125,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00544,PRD-02416,Brand Y Rings (M),40.99,63.53,Units,M,730,NON_PERISHABLE,0.091,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00545,PRD-02415,Brand X Rings (L),21.04,32.61,Liters,L,730,NON_PERISHABLE,0.187,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00546,PRD-02416,Brand Y Rings (L),31.31,48.53,Liters,L,730,NON_PERISHABLE,0.311,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00547,PRD-02415,Brand X Rings (S),16.74,25.95,Units,S,730,NON_PERISHABLE,0.155,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00548,PRD-02416,Brand Y Rings (S),34.11,52.87,Units,S,730,NON_PERISHABLE,0.097,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00549,PRD-02415,Brand X Rings (M),13.36,20.71,Units,M,730,NON_PERISHABLE,0.262,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00550,PRD-02416,Brand Y Rings (M),30.86,47.83,Units,M,730,NON_PERISHABLE,0.227,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00551,PRD-02415,Brand X Rings (L),33.21,51.48,Liters,L,730,NON_PERISHABLE,0.268,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00552,PRD-02416,Brand Y Rings (L),12.49,19.36,Liters,L,730,NON_PERISHABLE,0.221,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00553,PRD-02417,Brand X Rings (S),35.62,55.21,Units,S,730,NON_PERISHABLE,0.308,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00554,PRD-02418,Brand Y Rings (S),20.19,31.29,Units,S,730,NON_PERISHABLE,0.311,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00555,PRD-02417,Brand X Rings (M),31.21,48.38,Units,M,730,NON_PERISHABLE,0.158,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00556,PRD-02418,Brand Y Rings (M),31.72,49.17,Units,M,730,NON_PERISHABLE,0.115,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00557,PRD-02417,Brand X Rings (L),40.25,62.39,Liters,L,730,NON_PERISHABLE,0.171,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00558,PRD-02418,Brand Y Rings (L),12.19,18.89,Liters,L,730,NON_PERISHABLE,0.106,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00559,PRD-02417,Brand X Rings (S),20.48,31.74,Units,S,730,NON_PERISHABLE,0.279,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00560,PRD-02418,Brand Y Rings (S),31.83,49.34,Units,S,730,NON_PERISHABLE,0.226,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00561,PRD-02417,Brand X Rings (M),47.17,73.11,Units,M,730,NON_PERISHABLE,0.142,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00562,PRD-02418,Brand Y Rings (M),28.2,43.71,Units,M,730,NON_PERISHABLE,0.114,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00563,PRD-02417,Brand X Rings (L),34.51,53.49,Liters,L,730,NON_PERISHABLE,0.261,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00564,PRD-02418,Brand Y Rings (L),48.79,75.62,Liters,L,730,NON_PERISHABLE,0.187,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00565,PRD-02417,Brand X Rings (S),48.74,75.55,Units,S,730,NON_PERISHABLE,0.251,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00566,PRD-02418,Brand Y Rings (S),41.33,64.06,Units,S,730,NON_PERISHABLE,0.132,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
JEW-GEN-00567,PRD-02417,Brand X Rings (M),44.42,68.85,Units,M,730,NON_PERISHABLE,0.139,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
JEW-GEN-00568,PRD-02418,Brand Y Rings (M),48.83,75.69,Units,M,730,NON_PERISHABLE,0.109,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00569,PRD-02417,Brand X Rings (L),41.09,63.69,Liters,L,730,NON_PERISHABLE,0.31,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00570,PRD-02418,Brand Y Rings (L),15.6,24.18,Liters,L,730,NON_PERISHABLE,0.313,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00571,PRD-02417,Brand X Rings (S),33.82,52.42,Units,S,730,NON_PERISHABLE,0.227,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
JEW-GEN-00572,PRD-02418,Brand Y Rings (S),30.42,47.15,Units,S,730,NON_PERISHABLE,0.155,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
JEW-GEN-00573,PRD-02417,Brand X Rings (M),48.86,75.73,Units,M,730,NON_PERISHABLE,0.127,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
JEW-GEN-00574,PRD-02418,Brand Y Rings (M),44.88,69.56,Units,M,730,NON_PERISHABLE,0.181,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
