Customer_ID,Loyalty_Tier,Region
CUST-02370,None,North
CUST-02371,Gold,West
CUST-02372,None,North
CUST-02373,Silver,East
CUST-02374,None,East
CUST-02375,Gold,West
CUST-02376,None,East
CUST-02377,Silver,South
CUST-02378,None,West
CUST-02379,Silver,South
CUST-02380,None,South
CUST-02381,Silver,South
CUST-02382,Silver,North
CUST-02383,None,West
CUST-02384,None,North
CUST-02385,Silver,South
CUST-02386,None,North
CUST-02387,None,North
CUST-02388,None,South
CUST-02389,None,West
CUST-02390,None,West
CUST-02391,Gold,East
CUST-02392,Gold,North
CUST-02393,None,South
CUST-02394,Silver,East
CUST-02395,None,South
CUST-02396,None,East
CUST-02397,Silver,North
CUST-02398,Silver,West
CUST-02399,Silver,South
CUST-02400,Silver,North
CUST-02401,Silver,West
CUST-02402,None,West
CUST-02403,None,West
CUST-02404,Silver,North
CUST-02405,Silver,North
CUST-02406,None,West
CUST-02407,None,North
CUST-02408,None,East
CUST-02409,None,North
CUST-02410,Gold,North
CUST-02411,None,South
CUST-02412,None,North
CUST-02413,Silver,East
CUST-02414,Silver,North
CUST-02415,Silver,West
CUST-02416,Silver,East
CUST-02417,None,West
CUST-02418,None,West
CUST-02419,None,West
CUST-02420,Silver,North
CUST-02421,None,South
CUST-02422,None,West
CUST-02423,None,South
CUST-02424,Gold,North
CUST-02425,None,West
CUST-02426,None,East
CUST-02427,None,West
CUST-02428,Silver,East
CUST-02429,Gold,West
CUST-02430,None,North
CUST-02431,Silver,West
CUST-02432,None,West
CUST-02433,Silver,West
CUST-02434,Silver,East
CUST-02435,Silver,South
CUST-02436,None,West
CUST-02437,Silver,North
CUST-02438,Gold,West
CUST-02439,None,North
CUST-02440,None,North
CUST-02441,None,North
CUST-02442,Silver,West
CUST-02443,Silver,North
CUST-02444,Silver,West
CUST-02445,None,West
CUST-02446,None,South
CUST-02447,None,North
CUST-02448,None,East
CUST-02449,None,East
CUST-02450,Silver,South
CUST-02451,None,North
CUST-02452,None,North
CUST-02453,None,North
CUST-02454,Silver,West
CUST-02455,Gold,South
CUST-02456,None,West
CUST-02457,None,South
CUST-02458,Silver,South
CUST-02459,None,West
CUST-02460,None,North
CUST-02461,Silver,South
CUST-02462,None,South
CUST-02463,Silver,West
CUST-02464,None,West
CUST-02465,Silver,South
CUST-02466,None,North
CUST-02467,Gold,South
CUST-02468,Gold,South
CUST-02469,Silver,South
CUST-02470,None,North
CUST-02471,None,East
CUST-02472,None,West
CUST-02473,None,South
CUST-02474,Silver,North
CUST-02475,None,East
CUST-02476,Gold,East
CUST-02477,None,East
CUST-02478,None,West
CUST-02479,None,East
CUST-02480,Gold,East
CUST-02481,Gold,North
CUST-02482,None,North
CUST-02483,Silver,North
CUST-02484,Silver,East
CUST-02485,None,North
CUST-02486,None,North
CUST-02487,Silver,East
CUST-02488,None,North
CUST-02489,Silver,West
CUST-02490,None,East
CUST-02491,Silver,West
CUST-02492,None,North
CUST-02493,None,North
CUST-02494,None,North
CUST-02495,None,North
CUST-02496,Silver,North
CUST-02497,None,South
CUST-02498,None,North
CUST-02499,Silver,West
CUST-02500,None,West
CUST-02501,Gold,West
CUST-02502,Silver,North
CUST-02503,None,South
CUST-02504,None,North
CUST-02505,Silver,East
CUST-02506,Gold,East
CUST-02507,Gold,North
CUST-02508,Silver,West
CUST-02509,None,South
CUST-02510,None,North
CUST-02511,None,North
CUST-02512,None,East
CUST-02513,None,East
CUST-02514,Silver,West
CUST-02515,Silver,North
CUST-02516,Silver,North
CUST-02517,None,North
CUST-02518,None,West
CUST-02519,None,West
CUST-02520,Silver,West
CUST-02521,Silver,North
CUST-02522,None,North
CUST-02523,Gold,East
CUST-02524,Gold,North
CUST-02525,None,West
CUST-02526,None,West
CUST-02527,None,West
CUST-02528,Silver,South
CUST-02529,None,North
CUST-02530,None,West
CUST-02531,None,East
CUST-02532,None,North
CUST-02533,None,West
CUST-02534,Gold,South
CUST-02535,None,West
CUST-02536,None,South
CUST-02537,None,North
CUST-02538,None,North
CUST-02539,Silver,South
CUST-02540,None,South
CUST-02541,None,South
CUST-02542,None,East
CUST-02543,None,North
CUST-02544,Gold,North
CUST-02545,Gold,West
CUST-02546,Silver,East
CUST-02547,None,North
CUST-02548,Gold,North
CUST-02549,None,North
CUST-02550,Silver,South
CUST-02551,Silver,East
CUST-02552,None,North
CUST-02553,Silver,East
CUST-02554,None,East
CUST-02555,None,North
CUST-02556,None,South
CUST-02557,None,North
CUST-02558,None,East
CUST-02559,None,South
CUST-02560,None,North
CUST-02561,None,East
CUST-02562,Gold,South
CUST-02563,None,East
CUST-02564,Silver,West
CUST-02565,Gold,West
CUST-02566,None,West
CUST-02567,Silver,South
CUST-02568,Gold,East
CUST-02569,None,East
CUST-02570,Silver,West
CUST-02571,Silver,West
CUST-02572,None,South
CUST-02573,Silver,South
CUST-02574,None,South
CUST-02575,Silver,East
CUST-02576,None,South
CUST-02577,None,South
CUST-02578,None,North
CUST-02579,None,South
CUST-02580,None,South
CUST-02581,None,West
CUST-02582,None,North
CUST-02583,None,East
CUST-02584,Silver,South
CUST-02585,None,East
CUST-02586,Silver,West
CUST-02587,None,West
CUST-02588,None,East
CUST-02589,None,East
CUST-02590,None,North
CUST-02591,None,East
CUST-02592,Silver,East
CUST-02593,None,East
CUST-02594,None,North
CUST-02595,Silver,North
CUST-02596,None,South
CUST-02597,None,North
CUST-02598,None,West
CUST-02599,None,South
CUST-02600,Gold,West
CUST-02601,None,North
CUST-02602,None,West
CUST-02603,Gold,East
CUST-02604,None,West
CUST-02605,Silver,South
CUST-02606,Gold,East
CUST-02607,None,North
CUST-02608,None,East
CUST-02609,None,East
CUST-02610,Gold,South
CUST-02611,None,West
CUST-02612,Silver,West
CUST-02613,None,South
CUST-02614,Gold,North
CUST-02615,Gold,South
CUST-02616,None,East
CUST-02617,Gold,East
CUST-02618,Gold,South
CUST-02619,Silver,South
CUST-02620,None,North
CUST-02621,None,East
CUST-02622,Silver,East
CUST-02623,None,South
CUST-02624,None,South
CUST-02625,None,North
CUST-02626,Silver,North
CUST-02627,None,East
CUST-02628,Silver,West
CUST-02629,None,West
CUST-02630,None,North
CUST-02631,None,South
CUST-02632,Gold,West
CUST-02633,Silver,West
CUST-02634,None,South
CUST-02635,None,South
CUST-02636,Silver,South
CUST-02637,Silver,North
CUST-02638,None,North
CUST-02639,None,East
CUST-02640,None,South
CUST-02641,None,East
CUST-02642,Gold,West
CUST-02643,Silver,North
CUST-02644,Silver,West
CUST-02645,None,East
CUST-02646,None,West
CUST-02647,None,East
CUST-02648,None,North
CUST-02649,Silver,West
CUST-02650,None,East
CUST-02651,None,East
CUST-02652,None,North
CUST-02653,None,East
CUST-02654,None,West
CUST-02655,None,West
CUST-02656,None,South
CUST-02657,None,West
CUST-02658,None,South
CUST-02659,None,West
CUST-02660,None,West
CUST-02661,None,West
CUST-02662,None,North
CUST-02663,None,South
CUST-02664,None,East
CUST-02665,Silver,East
CUST-02666,None,North
CUST-02667,None,East
CUST-02668,None,West
CUST-02669,None,East
CUST-02670,None,North
CUST-02671,None,West
CUST-02672,None,North
CUST-02673,None,South
CUST-02674,None,West
CUST-02675,Gold,South
CUST-02676,None,South
CUST-02677,Silver,West
CUST-02678,Silver,North
CUST-02679,Silver,North
CUST-02680,Silver,South
CUST-02681,Silver,South
CUST-02682,Silver,West
CUST-02683,Silver,North
CUST-02684,Silver,West
CUST-02685,Silver,North
CUST-02686,None,West
CUST-02687,None,North
CUST-02688,None,South
CUST-02689,None,East
CUST-02690,Silver,West
CUST-02691,Gold,North
CUST-02692,Silver,West
CUST-02693,None,East
CUST-02694,Silver,East
CUST-02695,None,South
CUST-02696,None,North
CUST-02697,Silver,West
CUST-02698,None,South
CUST-02699,Gold,West
CUST-02700,Gold,North
CUST-02701,None,West
CUST-02702,Silver,North
CUST-02703,None,North
CUST-02704,Silver,East
CUST-02705,Silver,West
CUST-02706,None,East
CUST-02707,None,North
CUST-02708,Gold,North
CUST-02709,Silver,West
CUST-02710,None,East
CUST-02711,None,East
CUST-02712,Silver,West
CUST-02713,None,East
CUST-02714,None,North
CUST-02715,Silver,South
CUST-02716,None,East
CUST-02717,Gold,South
CUST-02718,Gold,East
CUST-02719,None,East
CUST-02720,None,South
CUST-02721,None,East
CUST-02722,Silver,West
CUST-02723,None,West
CUST-02724,Silver,East
CUST-02725,Gold,East
CUST-02726,None,West
CUST-02727,Silver,South
CUST-02728,None,North
CUST-02729,None,East
CUST-02730,None,South
CUST-02731,None,West
CUST-02732,Silver,South
CUST-02733,None,West
CUST-02734,None,South
CUST-02735,None,South
CUST-02736,None,North
CUST-02737,Silver,North
CUST-02738,Silver,West
CUST-02739,None,South
CUST-02740,None,West
CUST-02741,Silver,East
CUST-02742,Silver,West
CUST-02743,None,West
CUST-02744,None,West
CUST-02745,None,South
CUST-02746,None,South
CUST-02747,None,West
CUST-02748,None,West
CUST-02749,Silver,East
CUST-02750,None,West
CUST-02751,Gold,South
CUST-02752,None,North
CUST-02753,None,North
CUST-02754,None,South
CUST-02755,Gold,West
CUST-02756,None,West
CUST-02757,None,South
CUST-02758,None,South
CUST-02759,Silver,North
CUST-02760,None,West
CUST-02761,Gold,East
CUST-02762,Gold,East
CUST-02763,Gold,West
CUST-02764,None,South
CUST-02765,None,South
CUST-02766,Silver,South
CUST-02767,None,West
CUST-02768,None,North
CUST-02769,Silver,West
CUST-02770,None,East
CUST-02771,Silver,South
CUST-02772,Silver,North
CUST-02773,Silver,West
CUST-02774,Silver,East
CUST-02775,None,West
CUST-02776,None,North
CUST-02777,None,East
CUST-02778,Silver,South
CUST-02779,Gold,North
CUST-02780,None,North
CUST-02781,None,North
CUST-02782,Silver,South
CUST-02783,None,East
CUST-02784,None,South
CUST-02785,None,South
CUST-02786,Silver,South
CUST-02787,None,East
CUST-02788,None,South
CUST-02789,None,North
CUST-02790,Silver,East
CUST-02791,None,East
CUST-02792,Silver,South
CUST-02793,None,North
CUST-02794,None,East
CUST-02795,None,East
CUST-02796,Gold,South
CUST-02797,Gold,West
CUST-02798,None,North
CUST-02799,Silver,East
CUST-02800,Silver,West
CUST-02801,None,East
CUST-02802,None,North
CUST-02803,Silver,West
CUST-02804,None,East
CUST-02805,Silver,South
CUST-02806,Silver,South
CUST-02807,None,West
CUST-02808,Silver,East
CUST-02809,None,South
CUST-02810,None,North
CUST-02811,None,West
CUST-02812,Silver,East
CUST-02813,Silver,North
CUST-02814,None,South
CUST-02815,Gold,West
CUST-02816,Gold,South
CUST-02817,None,East
CUST-02818,Gold,East
CUST-02819,None,North
CUST-02820,None,East
CUST-02821,None,West
CUST-02822,None,West
CUST-02823,Silver,North
CUST-02824,Silver,West
CUST-02825,None,North
CUST-02826,None,North
CUST-02827,Silver,North
CUST-02828,None,North
CUST-02829,Gold,East
CUST-02830,None,East
CUST-02831,Silver,East
CUST-02832,None,East
CUST-02833,Silver,North
CUST-02834,Silver,East
CUST-02835,None,North
CUST-02836,None,East
CUST-02837,None,South
CUST-02838,Silver,West
CUST-02839,Silver,East
CUST-02840,Gold,North
CUST-02841,None,North
CUST-02842,None,East
CUST-02843,Gold,South
CUST-02844,Silver,South
CUST-02845,None,South
CUST-02846,None,West
CUST-02847,None,West
CUST-02848,None,South
CUST-02849,Silver,North
CUST-02850,Gold,South
CUST-02851,None,West
CUST-02852,Gold,East
CUST-02853,None,South
CUST-02854,None,East
CUST-02855,Silver,North
CUST-02856,None,West
CUST-02857,Gold,East
CUST-02858,None,South
CUST-02859,None,East
CUST-02860,None,East
CUST-02861,Silver,North
CUST-02862,None,North
CUST-02863,None,East
CUST-02864,None,West
CUST-02865,None,East
CUST-02866,Silver,South
CUST-02867,Silver,South
CUST-02868,None,East
CUST-02869,None,South
CUST-02870,Silver,South
CUST-02871,Silver,North
CUST-02872,None,South
CUST-02873,Gold,West
CUST-02874,None,South
CUST-02875,Silver,South
CUST-02876,Silver,North
CUST-02877,Gold,West
CUST-02878,None,North
CUST-02879,None,East
CUST-02880,None,North
CUST-02881,Silver,West
CUST-02882,None,South
CUST-02883,Silver,West
CUST-02884,None,North
CUST-02885,Gold,North
CUST-02886,Silver,South
CUST-02887,None,North
CUST-02888,None,South
CUST-02889,None,South
CUST-02890,None,West
CUST-02891,Silver,South
CUST-02892,Silver,East
CUST-02893,None,West
CUST-02894,None,East
CUST-02895,None,West
CUST-02896,None,South
CUST-02897,Silver,West
CUST-02898,Silver,West
CUST-02899,None,South
CUST-02900,None,East
CUST-02901,Gold,South
CUST-02902,Silver,North
CUST-02903,Silver,North
CUST-02904,Silver,South
CUST-02905,None,West
CUST-02906,None,North
CUST-02907,Silver,East
CUST-02908,Silver,North
CUST-02909,None,South
CUST-02910,None,East
CUST-02911,Silver,North
CUST-02912,None,South
CUST-02913,Silver,North
CUST-02914,Silver,South
CUST-02915,None,West
CUST-02916,None,North
CUST-02917,None,North
CUST-02918,None,North
CUST-02919,None,West
CUST-02920,None,East
CUST-02921,None,East
CUST-02922,Silver,North
CUST-02923,None,South
CUST-02924,None,South
CUST-02925,Silver,North
CUST-02926,None,North
CUST-02927,None,South
CUST-02928,None,East
CUST-02929,None,South
CUST-02930,Gold,East
CUST-02931,None,North
CUST-02932,Silver,West
CUST-02933,None,North
CUST-02934,Silver,West
CUST-02935,None,South
CUST-02936,None,South
CUST-02937,None,South
CUST-02938,None,South
CUST-02939,Silver,South
CUST-02940,None,South
CUST-02941,None,East
CUST-02942,Silver,East
CUST-02943,Gold,South
CUST-02944,None,East
CUST-02945,None,South
CUST-02946,Silver,South
CUST-02947,None,North
CUST-02948,Gold,South
CUST-02949,Silver,East
CUST-02950,Silver,North
CUST-02951,Silver,South
CUST-02952,Silver,South
CUST-02953,None,West
CUST-02954,Silver,North
CUST-02955,None,West
CUST-02956,None,North
CUST-02957,Silver,East
CUST-02958,None,North
CUST-02959,None,North
CUST-02960,Silver,East
CUST-02961,Silver,East
CUST-02962,Silver,West
CUST-02963,None,East
CUST-02964,Silver,East
CUST-02965,None,North
CUST-02966,Silver,West
CUST-02967,None,West
CUST-02968,None,East
CUST-02969,None,West
CUST-02970,None,South
CUST-02971,None,West
CUST-02972,Gold,West
CUST-02973,Gold,North
CUST-02974,None,South
CUST-02975,Silver,South
CUST-02976,None,South
CUST-02977,None,North
CUST-02978,None,South
CUST-02979,None,South
CUST-02980,Silver,East
CUST-02981,Silver,West
CUST-02982,Silver,West
CUST-02983,None,West
CUST-02984,None,South
CUST-02985,None,West
CUST-02986,Gold,West
CUST-02987,None,South
CUST-02988,None,South
CUST-02989,None,West
CUST-02990,Silver,West
CUST-02991,None,West
CUST-02992,Silver,East
CUST-02993,None,East
CUST-02994,Silver,West
CUST-02995,None,East
CUST-02996,None,North
CUST-02997,Silver,East
CUST-02998,Silver,North
CUST-02999,Silver,East
CUST-03000,Silver,North
CUST-03001,Gold,South
CUST-03002,None,East
CUST-03003,None,East
CUST-03004,None,South
CUST-03005,None,East
CUST-03006,None,West
CUST-03007,None,North
CUST-03008,Gold,West
CUST-03009,None,South
CUST-03010,None,West
CUST-03011,None,South
CUST-03012,None,East
CUST-03013,None,West
CUST-03014,Silver,South
CUST-03015,Gold,South
CUST-03016,Silver,East
CUST-03017,None,South
CUST-03018,Gold,South
CUST-03019,None,North
CUST-03020,None,South
CUST-03021,None,North
CUST-03022,None,East
CUST-03023,Silver,North
CUST-03024,Silver,South
CUST-03025,None,East
CUST-03026,None,South
CUST-03027,None,East
CUST-03028,Silver,West
CUST-03029,Silver,West
CUST-03030,None,South
CUST-03031,None,South
CUST-03032,None,South
CUST-03033,None,South
CUST-03034,None,South
CUST-03035,None,South
CUST-03036,None,South
CUST-03037,None,North
CUST-03038,Gold,South
CUST-03039,Silver,South
CUST-03040,Silver,North
CUST-03041,Silver,East
CUST-03042,Silver,West
CUST-03043,Silver,West
CUST-03044,Silver,South
CUST-03045,None,South
CUST-03046,Gold,South
CUST-03047,None,South
CUST-03048,Silver,West
CUST-03049,Silver,East
CUST-03050,None,West
CUST-03051,None,West
CUST-03052,Gold,West
CUST-03053,None,East
CUST-03054,None,South
CUST-03055,None,East
CUST-03056,Gold,North
CUST-03057,Gold,South
CUST-03058,None,East
CUST-03059,None,North
CUST-03060,None,South
CUST-03061,None,West
CUST-03062,None,West
CUST-03063,None,East
CUST-03064,None,North
CUST-03065,None,South
CUST-03066,None,North
CUST-03067,None,East
CUST-03068,None,North
CUST-03069,Silver,North
CUST-03070,None,East
CUST-03071,None,North
CUST-03072,None,North
CUST-03073,None,South
CUST-03074,Silver,East
CUST-03075,None,East
CUST-03076,Gold,North
CUST-03077,Silver,South
CUST-03078,Silver,South
CUST-03079,None,East
CUST-03080,Silver,South
CUST-03081,Silver,South
CUST-03082,None,East
CUST-03083,None,East
CUST-03084,Silver,West
CUST-03085,None,South
CUST-03086,Silver,East
CUST-03087,Silver,South
CUST-03088,None,North
CUST-03089,Silver,West
CUST-03090,Silver,East
CUST-03091,None,East
CUST-03092,Silver,East
CUST-03093,Silver,West
CUST-03094,Silver,East
CUST-03095,Silver,South
CUST-03096,Silver,South
CUST-03097,None,West
CUST-03098,None,North
CUST-03099,Silver,South
CUST-03100,Silver,West
CUST-03101,Silver,West
CUST-03102,Silver,North
CUST-03103,None,South
CUST-03104,Gold,North
CUST-03105,None,South
CUST-03106,None,South
CUST-03107,Silver,North
CUST-03108,None,East
CUST-03109,None,South
CUST-03110,None,South
CUST-03111,None,South
CUST-03112,None,North
CUST-03113,None,South
CUST-03114,Gold,East
CUST-03115,None,East
CUST-03116,None,South
CUST-03117,Gold,South
CUST-03118,Silver,West
CUST-03119,Silver,East
CUST-03120,None,West
CUST-03121,None,North
CUST-03122,Silver,East
CUST-03123,Silver,West
CUST-03124,Silver,West
CUST-03125,Silver,East
CUST-03126,None,South
CUST-03127,None,West
CUST-03128,Silver,North
CUST-03129,None,South
CUST-03130,None,West
CUST-03131,Silver,South
CUST-03132,Silver,North
CUST-03133,None,East
CUST-03134,Silver,North
CUST-03135,Silver,East
CUST-03136,None,South
CUST-03137,Gold,West
CUST-03138,None,East
CUST-03139,None,East
CUST-03140,Silver,South
CUST-03141,None,North
CUST-03142,Silver,East
CUST-03143,None,East
CUST-03144,None,South
CUST-03145,None,South
CUST-03146,None,East
CUST-03147,None,South
CUST-03148,None,North
CUST-03149,None,West
CUST-03150,Gold,East
CUST-03151,Silver,North
CUST-03152,None,South
CUST-03153,None,South
CUST-03154,None,East
CUST-03155,Silver,North
CUST-03156,None,South
CUST-03157,None,South
CUST-03158,Silver,East
CUST-03159,Silver,East
CUST-03160,Silver,South
CUST-03161,Silver,East
CUST-03162,None,South
CUST-03163,Gold,West
CUST-03164,None,West
CUST-03165,Silver,West
CUST-03166,None,North
CUST-03167,Silver,West
CUST-03168,Silver,East
CUST-03169,Silver,South
CUST-03170,None,West
CUST-03171,None,East
CUST-03172,None,East
CUST-03173,None,West
CUST-03174,None,West
CUST-03175,Silver,South
CUST-03176,None,North
CUST-03177,None,South
CUST-03178,None,West
CUST-03179,Gold,South
CUST-03180,None,South
CUST-03181,None,West
CUST-03182,None,West
CUST-03183,Silver,North
CUST-03184,Gold,South
CUST-03185,Gold,North
CUST-03186,Silver,North
CUST-03187,None,East
CUST-03188,Gold,North
CUST-03189,None,West
CUST-03190,None,South
CUST-03191,Silver,South
CUST-03192,None,East
CUST-03193,Gold,South
CUST-03194,Silver,West
CUST-03195,Silver,East
CUST-03196,Silver,South
CUST-03197,Silver,East
CUST-03198,None,North
CUST-03199,None,West
CUST-03200,None,East
CUST-03201,None,West
CUST-03202,Silver,North
CUST-03203,Silver,North
CUST-03204,Silver,North
CUST-03205,Gold,West
CUST-03206,None,South
CUST-03207,None,South
CUST-03208,Gold,East
CUST-03209,Silver,East
CUST-03210,None,South
CUST-03211,None,West
CUST-03212,None,West
CUST-03213,Gold,South
CUST-03214,None,East
CUST-03215,None,North
CUST-03216,Silver,North
CUST-03217,Silver,West
CUST-03218,Silver,South
CUST-03219,None,West
CUST-03220,None,East
CUST-03221,None,South
CUST-03222,Gold,East
CUST-03223,None,North
CUST-03224,Silver,South
CUST-03225,None,East
CUST-03226,None,West
CUST-03227,None,South
CUST-03228,None,East
CUST-03229,None,West
CUST-03230,None,East
CUST-03231,None,East
CUST-03232,None,East
CUST-03233,Silver,South
CUST-03234,None,North
CUST-03235,None,North
CUST-03236,None,East
CUST-03237,None,South
CUST-03238,None,North
CUST-03239,None,South
CUST-03240,None,West
CUST-03241,None,West
CUST-03242,None,South
CUST-03243,Silver,North
CUST-03244,None,North
CUST-03245,Silver,East
CUST-03246,None,North
CUST-03247,Silver,East
CUST-03248,Silver,East
CUST-03249,None,North
CUST-03250,None,East
CUST-03251,None,South
CUST-03252,Silver,East
CUST-03253,Silver,East
CUST-03254,None,East
CUST-03255,None,West
CUST-03256,None,East
CUST-03257,None,East
CUST-03258,None,South
CUST-03259,None,West
CUST-03260,Silver,North
CUST-03261,Silver,South
CUST-03262,Gold,West
CUST-03263,None,West
CUST-03264,None,West
CUST-03265,Silver,East
CUST-03266,Silver,North
CUST-03267,Gold,East
CUST-03268,None,South
CUST-03269,Silver,North
CUST-03270,Silver,North
CUST-03271,Gold,East
CUST-03272,None,North
CUST-03273,Silver,South
CUST-03274,Silver,South
CUST-03275,Gold,South
CUST-03276,None,South
CUST-03277,Silver,East
CUST-03278,Gold,South
CUST-03279,Silver,North
CUST-03280,None,East
CUST-03281,Silver,East
CUST-03282,None,South
CUST-03283,Silver,South
CUST-03284,None,North
CUST-03285,Silver,South
CUST-03286,Silver,East
CUST-03287,Silver,East
CUST-03288,Gold,North
CUST-03289,Silver,East
CUST-03290,None,West
CUST-03291,None,East
CUST-03292,None,North
CUST-03293,None,South
CUST-03294,Silver,West
CUST-03295,None,East
CUST-03296,Silver,South
CUST-03297,None,North
CUST-03298,None,North
CUST-03299,None,West
CUST-03300,Silver,West
CUST-03301,Silver,East
CUST-03302,None,West
CUST-03303,None,West
CUST-03304,Gold,East
CUST-03305,None,South
CUST-03306,None,North
CUST-03307,None,North
CUST-03308,Silver,West
CUST-03309,None,East
CUST-03310,None,West
CUST-03311,None,West
CUST-03312,Silver,East
CUST-03313,Silver,East
CUST-03314,Silver,South
CUST-03315,None,East
CUST-03316,Silver,North
CUST-03317,None,South
CUST-03318,None,East
CUST-03319,None,South
CUST-03320,Silver,North
CUST-03321,Silver,West
CUST-03322,None,North
CUST-03323,None,South
CUST-03324,Silver,East
CUST-03325,None,South
CUST-03326,None,South
CUST-03327,None,North
CUST-03328,Silver,South
CUST-03329,None,South
CUST-03330,None,West
CUST-03331,Silver,West
CUST-03332,None,South
CUST-03333,None,South
CUST-03334,Silver,South
CUST-03335,None,West
CUST-03336,Silver,East
CUST-03337,None,East
CUST-03338,None,West
CUST-03339,None,East
CUST-03340,None,North
CUST-03341,Silver,East
CUST-03342,Silver,North
CUST-03343,None,South
CUST-03344,None,East
CUST-03345,None,West
CUST-03346,Silver,East
CUST-03347,None,South
CUST-03348,None,South
CUST-03349,Gold,South
CUST-03350,None,West
CUST-03351,None,North
CUST-03352,None,North
CUST-03353,None,South
CUST-03354,Silver,West
CUST-03355,None,South
CUST-03356,Silver,West
CUST-03357,None,East
CUST-03358,None,North
CUST-03359,Silver,South
CUST-03360,None,North
CUST-03361,Silver,North
CUST-03362,None,West
CUST-03363,None,South
CUST-03364,None,North
CUST-03365,None,West
CUST-03366,Silver,East
CUST-03367,Silver,North
CUST-03368,None,East
CUST-03369,None,East
CUST-03370,Silver,North
CUST-03371,Silver,East
CUST-03372,Silver,West
CUST-03373,None,South
CUST-03374,None,West
CUST-03375,None,West
CUST-03376,None,West
CUST-03377,None,South
CUST-03378,None,North
CUST-03379,Gold,West
CUST-03380,Silver,North
CUST-03381,None,East
CUST-03382,Silver,North
CUST-03383,Silver,East
CUST-03384,Silver,West
CUST-03385,None,East
CUST-03386,None,East
CUST-03387,Silver,West
CUST-03388,None,North
CUST-03389,Silver,West
CUST-03390,Silver,West
CUST-03391,Silver,South
CUST-03392,None,West
CUST-03393,None,East
CUST-03394,None,West
CUST-03395,None,North
CUST-03396,Gold,West
CUST-03397,Gold,East
CUST-03398,None,North
CUST-03399,None,East
CUST-03400,None,West
CUST-03401,Silver,West
CUST-03402,Gold,West
CUST-03403,Gold,South
CUST-03404,None,North
CUST-03405,None,North
CUST-03406,None,South
CUST-03407,Silver,North
CUST-03408,None,East
CUST-03409,Silver,North
CUST-03410,Silver,South
CUST-03411,Gold,South
CUST-03412,None,South
CUST-03413,Silver,North
CUST-03414,None,East
CUST-03415,Silver,South
CUST-03416,None,West
CUST-03417,None,East
CUST-03418,None,West
CUST-03419,Silver,North
CUST-03420,None,South
CUST-03421,Silver,West
CUST-03422,None,East
CUST-03423,None,East
CUST-03424,None,North
CUST-03425,None,South
CUST-03426,Silver,East
CUST-03427,Silver,East
CUST-03428,Gold,East
CUST-03429,None,South
CUST-03430,Silver,West
CUST-03431,None,West
CUST-03432,Silver,North
CUST-03433,None,West
CUST-03434,Gold,North
CUST-03435,Gold,South
CUST-03436,Gold,East
CUST-03437,None,South
CUST-03438,None,West
CUST-03439,None,South
CUST-03440,None,North
CUST-03441,None,North
CUST-03442,Silver,North
CUST-03443,Silver,South
CUST-03444,None,South
CUST-03445,Gold,West
CUST-03446,None,East
CUST-03447,None,South
CUST-03448,None,South
CUST-03449,Gold,North
CUST-03450,None,East
CUST-03451,Gold,East
CUST-03452,Gold,South
CUST-03453,None,East
CUST-03454,None,West
CUST-03455,None,East
CUST-03456,None,East
CUST-03457,None,South
CUST-03458,None,East
CUST-03459,None,East
CUST-03460,Silver,North
CUST-03461,None,West
CUST-03462,None,West
CUST-03463,None,South
CUST-03464,None,North
CUST-03465,Silver,North
CUST-03466,None,South
CUST-03467,None,West
CUST-03468,Silver,South
CUST-03469,Gold,West
CUST-03470,Gold,East
CUST-03471,None,West
CUST-03472,None,North
CUST-03473,None,East
CUST-03474,None,West
CUST-03475,Silver,South
CUST-03476,Silver,West
CUST-03477,Silver,West
CUST-03478,Silver,West
CUST-03479,Gold,West
CUST-03480,Silver,West
CUST-03481,None,North
CUST-03482,None,North
CUST-03483,Gold,North
CUST-03484,Gold,West
CUST-03485,None,North
CUST-03486,None,West
CUST-03487,Silver,East
CUST-03488,None,South
CUST-03489,None,East
CUST-03490,Silver,North
CUST-03491,None,East
CUST-03492,None,South
CUST-03493,None,South
CUST-03494,Gold,North
CUST-03495,None,North
CUST-03496,None,East
CUST-03497,None,North
CUST-03498,Silver,South
CUST-03499,Gold,South
CUST-03500,Silver,North
CUST-03501,Gold,East
CUST-03502,Silver,West
CUST-03503,None,South
CUST-03504,None,East
CUST-03505,None,North
CUST-03506,Silver,South
CUST-03507,None,South
CUST-03508,Silver,East
CUST-03509,None,North
CUST-03510,Silver,North
CUST-03511,Silver,West
CUST-03512,Silver,North
CUST-03513,None,West
CUST-03514,None,North
CUST-03515,Silver,East
CUST-03516,None,North
CUST-03517,None,West
CUST-03518,Silver,North
CUST-03519,None,East
CUST-03520,Silver,West
CUST-03521,None,East
CUST-03522,None,East
CUST-03523,None,East
CUST-03524,None,West
CUST-03525,None,South
CUST-03526,None,East
CUST-03527,Silver,West
CUST-03528,None,East
CUST-03529,Silver,South
CUST-03530,None,South
CUST-03531,Silver,North
CUST-03532,None,North
CUST-03533,Silver,West
CUST-03534,Gold,East
CUST-03535,None,East
CUST-03536,Silver,East
CUST-03537,Gold,South
CUST-03538,Silver,West
CUST-03539,None,South
CUST-03540,None,East
CUST-03541,None,West
CUST-03542,None,West
CUST-03543,None,East
CUST-03544,None,South
CUST-03545,None,South
CUST-03546,Silver,East
CUST-03547,Silver,West
CUST-03548,None,East
CUST-03549,Gold,West
